순번,어장명,정점,위도,위도 변환,경도,경도 변환,어장종류,년도,월,일,기상,수심(m),수온(저),수온(차이),염분(저),Ph(저),DO(저),COD(저),NH4-N(저),NO3-N(저),NO2-N(저),DIN(저),TN(저),DIP(저),TP(저),SIO2-SI(저),CHL-A(저),SS(저),투명도
11354,조천,1,33°33´35˝,33.5597222222222,126°48´52˝,126.814444444444,연안,2015,2,11,맑음,1,0,12.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11528,부산,1,35°09´55˝,35.1652777777778,129°13´38˝,129.227222222222,연안,2015,2,2,맑음,40,12.04,0.0599999999999987,26.86,7.4,0.28,0.77,0.021,0.103,0.007,0.131,0.186,0.018,0.022,0.335,1.19,9.4,3
11571,표선,12,33°18´03˝,33.3008333333333,126°50´06˝,126.835,연안,2014,12,19,맑음,1,0,16.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11796,표선,12,33°18´03˝,33.3008333333333,126°50´06˝,126.835,연안,2014,10,28,맑음,1,0,20.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12000,진해만,30,35°05´20˝,35.0888888888889,128°31´38˝,128.527222222222,패류,2014,10,9,맑음,12,21.49,0.550000000000001,32.37,7.31,1.62,1.13,0.105,0.022,0.012,0.071,0.373,0.031,0.058,0.878,3.02,4.17,7
12001,진해만,31,35°05´07˝,35.0852777777778,128°28´57˝,128.4825,패류,2014,10,9,맑음,10,21.49,0.420000000000002,32.29,7.41,1.8,1.45,0.155,0.028,0.01,0.072,0.295,0.04,0.042,1.091,1.03,1.8,5
12004,진해만,34,35°01´44˝,35.0288888888889,128°30´00˝,128.5,패류,2014,10,9,맑음,20,21.36,0.609999999999999,32.74,7.48,1.22,1.26,0.19,0.017,0.009,0.036,0.444,0.043,0.06,0.977,1.82,2.86,4
12006,진해만,36,34°59´57˝,34.9991666666667,128°29´38˝,128.493888888889,패류,2014,10,9,맑음(바람),24,21.41,0.0899999999999999,32.7,7.47,1.2,1.34,0.194,0.013,0.007,0.042,0.493,0.059,0.084,1.552,1.2,3.8,9
12007,진해만,37,34°59´02˝,34.9838888888889,128°27´10˝,128.452777777778,패류,2014,10,9,맑음(바람),20,21.5,0.140000000000001,32.42,7.42,1.93,1.52,0.198,0.011,0.004,0.019,0.478,0.052,0.075,1.499,1.34,2,6.5
12008,진해만,38,34°57´01˝,34.9502777777778,128°26´44˝,128.445555555556,패류,2014,10,9,맑음(바람),20,21.5,0.0799999999999983,32.56,7.39,1.38,1.42,0.153,0.01,0.004,0.018,0.445,0.04,0.063,1.193,2.04,2.8,5.5
12020,진해만,45,34°55´11˝,34.9197222222222,128°33´43˝,128.561944444444,패류,2014,10,8,맑음,19,21.41,0.199999999999999,32.52,7.41,1.22,1.45,0.01,0.023,0.011,0.046,0.361,0.018,0.04,0.553,7.12,5.6,8.5
12022,진해만,47,34°56´53˝,34.9480555555556,128°33´47˝,128.563055555556,패류,2014,10,8,맑음,22,21.25,0.780000000000001,32.75,7.47,1.22,1.18,0.125,0.022,0.011,0.049,0.42,0.04,0.05,1.251,11.23,3.5,8
12044,표선,12,33°18´03˝,33.3008333333333,126°50´06˝,126.835,연안,2014,8,27,맑음,0,0,21.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12193,마산만,20,35°08´14˝,35.1372222222222,128°40´48˝,128.68,패류,2014,8,6,맑음,7,23.31,2.28,31.91,7.53,2.34,1.52,0.216,0.037,0.007,0.26,0.353,0.027,0.04,0.765,2.18,6.4,3
12200,진해만,43,34°55´06˝,34.9183333333333,128°30´39˝,128.510833333333,패류,2014,8,6,맑음,14,21.34,3.18,33.36,7.52,2.52,0.91,0.047,0.01,0.013,0.07,0.184,0.019,0.025,0.753,1.86,67.3,5.5
12201,진해만,44,34°56´51˝,34.9475,128°29´45˝,128.495833333333,패류,2014,8,6,맑음,16,21.3,3.8,33.34,7.58,2.99,0.94,0.043,0.008,0.012,0.062,0.192,0.017,0.025,0.704,2.08,12.9,8
12202,진해만,45,34°55´11˝,34.9197222222222,128°33´43˝,128.561944444444,패류,2014,8,6,맑음,19,19.68,5.77,33.54,7.45,1.65,0.93,0.092,0.025,0.022,0.139,0.266,0.033,0.044,1.389,2.27,4.5,4.5
12204,진해만,47,34°56´53˝,34.9480555555556,128°33´47˝,128.563055555556,패류,2014,8,6,맑음,23,21.67,3.52,32.99,7.38,2,1.41,0.035,0.024,0.012,0.071,0.21,0.018,0.028,0.816,5.41,5.1,4
12205,진해만,48,34°58´37˝,34.9769444444445,128°36´04˝,128.601111111111,패류,2014,8,6,맑음,22,18.19,7.68,33.8,7.47,2.05,0.94,0.029,0.057,0.023,0.109,0.307,0.033,0.042,1.091,1.84,4.7,6
12231,마산만,21,35°07´18˝,35.1216666666667,128°36´07˝,128.601944444444,패류,2014,8,5,흐림,14,21.48,2.98,33.15,7.58,1.96,1.66,0.141,0.009,0.004,0.154,0.358,0.029,0.042,0.508,1.31,6.6,5
12232,마산만,22,35°09´01˝,35.1502777777778,128°35´40˝,128.594444444444,패류,2014,8,5,흐림,13,21.65,2.8,33.11,7.61,2.35,1.58,0.11,0.012,0.006,0.128,0.272,0.026,0.036,0.698,1.47,8.4,5
12237,진해만,30,35°05´20˝,35.0888888888889,128°31´38˝,128.527222222222,패류,2014,8,5,맑음,13,22.2,2.92,33.15,7.49,2.12,1.22,0.063,0.009,0.004,0.076,0.208,0.016,0.024,0.528,0.87,13.5,2
12241,진해만,34,35°01´44˝,35.0288888888889,128°30´00˝,128.5,패류,2014,8,5,맑음,20,20.44,5.05,33.41,7.32,2.27,1.1,0.078,0.01,0.009,0.096,0.208,0.019,0.026,0.673,0.81,7.6,4
12242,진해만,35,35°00´40˝,35.0111111111111,128°33´39˝,128.560833333333,패류,2014,8,5,흐림,24,18.24,6.29,33.78,7.58,2.8,0.82,0.015,0.086,0.026,0.127,0.286,0.034,0.042,1.231,1.75,6.4,2.5
12243,진해만,36,34°59´57˝,34.9991666666667,128°29´38˝,128.493888888889,패류,2014,8,5,맑음,23,18.14,7.52,33.77,7.46,2.26,0.91,0.079,0.029,0.023,0.132,0.211,0.027,0.032,1.62,1.39,3.7,8
12244,진해만,37,34°59´02˝,34.9838888888889,128°27´10˝,128.452777777778,패류,2014,8,5,맑음,19,19.41,6.49,33.43,7.6,2.51,1.04,0.141,0.005,0.008,0.154,0.255,0.034,0.046,1.305,1.43,4.5,9
12245,진해만,38,34°57´01˝,34.9502777777778,128°26´44˝,128.445555555556,패류,2014,8,5,맑음,20,20.32,4.69,33.46,7.6,2.84,0.88,0.058,0.007,0.012,0.077,0.193,0.019,0.028,0.79,1.28,6.7,7
12400,표선,12,33°18´03˝,33.3008333333333,126°50´06˝,126.835,연안,2014,6,12,맑음,0,0,17.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12440,마산만,20,35°08´14˝,35.1372222222222,128°40´48˝,128.68,패류,2014,6,6,맑음,7,17.32,1.85,33.59,7.73,2.22,1.21,0.073,0.003,0.002,0.079,0.537,0.008,0.037,0.846,13.15,21.7,2.5
12441,마산만,21,35°07´18˝,35.1216666666667,128°36´07˝,128.601944444444,패류,2014,6,6,흐림,15,17,2.1,33.63,7.75,2.64,0.76,0.052,0.009,0.007,0.068,0.158,0.028,0.031,1.242,0.9,4.3,3.5
12442,마산만,22,35°09´01˝,35.1502777777778,128°35´40˝,128.594444444444,패류,2014,6,6,흐림,13,17.02,2.08,33.55,7.69,2.63,1.06,0.089,0.017,0.011,0.117,0.217,0.026,0.035,1.301,1.12,2.6,3.5
12458,진해만,45,34°55´11˝,34.9197222222222,128°33´43˝,128.561944444444,패류,2014,6,5,비,19,15.48,3.5,33.42,7.73,2.7,1.34,0.028,0.026,0.014,0.068,0.162,0.016,0.032,1.866,1.93,3.9,6
12460,진해만,47,34°56´53˝,34.9480555555556,128°33´47˝,128.563055555556,패류,2014,6,5,비,23,15.07,3.52,33.48,7.72,1.8,1.61,0.116,0.08,0.032,0.228,0.251,0.034,0.048,2.584,0.69,3.5,6
12461,진해만,48,34°58´37˝,34.9769444444445,128°36´04˝,128.601111111111,패류,2014,6,5,비,22,15.43,3.21,33.48,7.75,2.5,1.13,0.077,0.083,0.034,0.194,0.235,0.03,0.041,2.65,0.45,4,7
12462,진해만,49,34°57´53˝,34.9647222222222,128°38´48˝,128.646666666667,패류,2014,6,5,비,14,15.77,2.46,33.48,7.79,2.9,1.3,0.068,0.041,0.019,0.128,0.201,0.024,0.034,1.933,1.15,9.3,7
12474,진해만,30,35°05´20˝,35.0888888888889,128°31´38˝,128.527222222222,패류,2014,6,4,흐림,13,16.47,3.71,33.27,7.55,0.34,0.71,0.037,0.006,0.003,0.045,0.189,0.028,0.036,1.862,2.47,4.3,5.5
12477,진해만,33,35°03´12˝,35.0533333333333,128°30´58˝,128.516111111111,패류,2014,6,4,흐림(바람),17,16.72,3.04,33.48,7.73,2.97,0.64,0.016,0.004,0.001,0.021,0.124,0.011,0.016,0.96,1.36,3.8,6.5
12478,진해만,34,35°01´44˝,35.0288888888889,128°30´00˝,128.5,패류,2014,6,4,맑음,20,16.37,3.83,33.51,7.5,1.46,0.42,0.017,0.01,0.008,0.035,0.122,0.017,0.023,0.961,0.6,3.4,7
12479,진해만,35,35°00´40˝,35.0111111111111,128°33´39˝,128.560833333333,패류,2014,6,4,흐림(바람),22,15.62,3.79,33.54,7.69,2.58,0.52,0.042,0.056,0.024,0.122,0.16,0.02,0.034,2.206,0.68,3.1,7
12480,진해만,36,34°59´57˝,34.9991666666667,128°29´38˝,128.493888888889,패류,2014,6,4,맑음(바람),23,15.43,4.25,33.44,7.61,2.08,0.56,0.042,0.035,0.02,0.097,0.195,0.03,0.034,2.472,0.55,5.1,7
12481,진해만,37,34°59´02˝,34.9838888888889,128°27´10˝,128.452777777778,패류,2014,6,4,맑음(바람),18,15.89,4.06,33.4,7.54,1.43,0.85,0.016,0.017,0.003,0.036,0.14,0.023,0.027,1.983,1.35,3.1,6
12482,진해만,38,34°57´01˝,34.9502777777778,128°26´44˝,128.445555555556,패류,2014,6,4,맑음(바람),18,16.08,3.69,33.26,7.63,2.05,1.17,0.017,0.01,0.002,0.029,0.174,0.016,0.024,1.437,2.06,4.7,5
12483,진해만,39,34°54´52˝,34.9144444444444,128°27´24˝,128.456666666667,패류,2014,6,4,맑음(바람),15,18.03,1.89,33.14,7.46,0.57,1.11,0.012,0.006,0.001,0.019,0.185,0.006,0.021,0.991,3.79,3.5,5
12484,진해만,40,34°54´18˝,34.905,128°25´57˝,128.4325,패류,2014,6,4,맑음(바람),13,18.38,1.27,33.02,7.47,0.3,1.21,0.007,0.016,0.001,0.024,0.133,0.002,0.017,0.48,3.28,9.3,5
12486,진해만,42,34°56´16˝,34.9377777777778,128°28´03˝,128.4675,패류,2014,6,4,맑음(바람),17,16.6,2.98,33.36,7.54,0.81,1.38,0.047,0.016,0.002,0.065,0.125,0.01,0.025,1.912,2.23,6.5,7
12597,표선,12,33°18´03˝,33.3008333333333,126°50´06˝,126.835,연안,2014,4,8,맑음,0,0,16.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12933,표선,12,33°18´03˝,33.3008333333333,126°50´06˝,126.835,연안,2014,2,10,맑음,1,0,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13010,한림,1,33°27´54˝,33.465,126°18´39˝,126.310833333333,마을어장,2013,12,24,-,1,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13013,조천,1,33°33´35˝,33.5597222222222,126°48´52˝,126.814444444444,마을어장,2013,12,24,-,1,0,15.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13018,대정,1,33°14´46˝,33.2461111111111,126°11´43˝,126.195277777778,마을어장,2013,12,23,-,1,0,15.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13024,표선,1,33°18´03˝,33.3008333333333,126°50´06˝,126.835,마을어장,2013,12,23,-,1,0,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13269,한림,1,33°27´54˝,33.465,126°18´39˝,126.310833333333,마을어장,2013,10,30,-,1,0,19.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13272,조천,1,33°33´35˝,33.5597222222222,126°48´52˝,126.814444444444,마을어장,2013,10,30,-,1,0,19.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13277,대정,1,33°14´46˝,33.2461111111111,126°11´43˝,126.195277777778,마을어장,2013,10,29,-,1,0,22.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13283,표선,1,33°18´03˝,33.3008333333333,126°50´06˝,126.835,마을어장,2013,10,29,-,1,0,19.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13436,진해만,24,34°56´44˝,34.9455555555556,128°34´01˝,128.566944444444,패류,2013,10,5,-,22,23.13,0.600000000000001,32.34,7.36,0.37,2.07,0.006,0.002,0,0.008,0.141,0.007,0.023,0.022,8.08,3.9,5
13437,진해만,25,34°58´30˝,34.975,128°36´00˝,128.6,패류,2013,10,5,-,21,21.75,1.9,32.68,7.37,0.39,1.41,0.145,0.004,0,0.15,0.315,0.034,0.052,0.503,4.1,5.7,6
13444,진해만,12,35°01´44˝,35.0288888888889,128°30´00˝,128.5,패류,2013,10,4,-,19,23.93,0.34,31.85,7.51,0.48,2.61,0.046,0.01,0.001,0.056,0.207,0.019,0.029,0.197,8.78,4.5,4
13445,진해만,13,35°00´40˝,35.0111111111111,128°33´39˝,128.560833333333,패류,2013,10,4,-,24,21.17,1.93,32.99,7.38,0.38,2.32,0.228,0.009,0.002,0.239,0.303,0.052,0.065,0.849,1.63,3.5,6
13446,진해만,14,34°59´57˝,34.9991666666667,128°29´38˝,128.493888888889,패류,2013,10,4,-,22,23.04,0.880000000000003,32.33,7.41,0.57,2.25,0.106,0.013,0.003,0.122,0.23,0.027,0.041,0.472,2.84,3.6,7
13447,진해만,15,34°59´02˝,34.9838888888889,128°27´10˝,128.452777777778,패류,2013,10,4,-,18,23.7,0.210000000000001,32.19,7.52,0.44,2,0.038,0.008,0,0.046,0.151,0.012,0.027,0.154,3.91,3.7,8
13463,마산만,4,35°07´18˝,35.1216666666667,128°36´07˝,128.601944444444,패류,2013,10,3,-,14,23.78,0.23,31.41,7.71,2.05,2.83,0.154,0.027,0.005,0.186,0.318,0.038,0.06,0.309,10.55,6,4
13465,마산만,6,35°11´48˝,35.1966666666667,128°35´05˝,128.584722222222,패류,2013,10,3,-,6,23.82,0.34,31.29,7.69,2.52,3.48,0.357,0.029,0.006,0.392,0.575,0.075,0.093,0.679,4.86,4.6,2
13585,사천,1,34°55´65˝,34.9347222222222,128°18´80˝,128.322222222222,패류,2013,8,13,-,21,16.15,6.51,33.52,7.62,2.89,2.26,0.015,0.009,0.003,0.027,0.07,0.014,0.021,0.773,0.73,0,3
13588,사천,4,34°53´68˝,34.9022222222222,128°10´99˝,128.194166666667,어류,2013,8,13,-,8,20.05,8.46,33.32,7.62,2.65,4.04,0.011,0.004,0,0.016,0.091,0.008,0.027,0.759,4.7,0,3
13592,가막만,1,34°43´34˝,34.7261111111111,127°40´04˝,127.667777777778,패류,2013,8,13,-,8.5,23.35,5.62,32.84,7.66,2.37,0.93,0.022,0.001,0.001,0.024,0.092,0.012,0.032,0.909,1.68,8.2,2.7
13613,고성자란만,3,34°48´71˝,34.8197222222222,128°16´99˝,128.294166666667,패류,2013,8,12,-,9,19.53,8.45,33.3,7.76,1.41,6.06,0.103,0.007,0,0.111,0.164,0.021,0.027,0.954,5.5,0,3
13614,고성자란만,4,34°51´83˝,34.8730555555556,128°17´11˝,128.286388888889,패류,2013,8,12,-,6,21.55,7.81,33.27,7.8,1.58,5.58,0.034,0.004,0,0.038,0.093,0.02,0.021,0.829,9.12,0,2
13615,고성자란만,5,34°53´03˝,34.8841666666667,128°13´65˝,128.234722222222,연안,2013,8,12,-,8.8,19.67,8.86,33.38,7.84,1.18,3.64,0.03,0.003,0,0.034,0.055,0.019,0.026,1.075,3.5,0,3
13652,진해만,6,35°01´18˝,35.0216666666667,128°38´00˝,128.633333333333,패류,2013,8,9,-,26,16.4,10.42,33.73,7.55,2.59,1.11,0.029,0.035,0.003,0.067,0.157,0.048,0.051,1.539,2.74,14.7,10.5
13653,진해만,20,34°55´06˝,34.9183333333333,128°30´39˝,128.510833333333,패류,2013,8,9,-,14,17.8,5.72,33.5,7.54,2.01,1.25,0.056,0.033,0.004,0.093,0.103,0.067,0.074,1.431,1.42,23.5,4.8
13655,진해만,22,34°55´11˝,34.9197222222222,128°33´44˝,128.562222222222,패류,2013,8,9,-,19,16,8.37,33.62,7.41,0.57,2.52,0.008,0.007,0,0.015,0.305,0.033,0.057,0.983,7,8.5,7
13656,진해만,23,34°54´34˝,34.9094444444444,128°36´30˝,128.608333333333,패류,2013,8,9,-,12,18.37,8.02,33.42,7.42,1.09,1.89,0.01,0.004,0,0.015,0.196,0.059,0.065,0.717,3.17,17.9,4
13657,진해만,24,34°56´44˝,34.9455555555556,128°34´01˝,128.566944444444,패류,2013,8,9,-,21,15.38,12.38,33.89,7.52,1.91,2.05,0.055,0.101,0.021,0.178,0.224,0.065,0.071,1.396,2.68,9.1,7
13658,진해만,25,34°58´30˝,34.975,128°36´00˝,128.6,패류,2013,8,9,-,20,15.8,11.85,33.81,7.56,2.03,1.24,0.01,0.007,0.001,0.017,0.161,0.016,0.023,0.81,2.88,14.3,6
13659,진해만,26,34°58´09˝,34.9691666666667,128°37´41˝,128.628055555556,패류,2013,8,9,-,12,17.29,10.18,33.6,7.58,2.05,2.78,0.01,0.007,0.001,0.017,0.166,0.021,0.034,0.415,3.69,9.7,7
13681,한림,1,33°27´54˝,33.465,126°18´39˝,126.310833333333,마을어장,2013,8,9,-,1,0,22.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13684,조천,1,33°33´35˝,33.5597222222222,126°48´52˝,126.814444444444,마을어장,2013,8,9,-,1,0,22.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13698,진해만,12,35°01´44˝,35.0288888888889,128°30´00˝,128.5,패류,2013,8,8,-,18,15.71,10.8,33.86,7.63,2.96,1.94,0.024,0.081,0.007,0.112,0.156,0.065,0.068,1.704,3.23,8.7,5.4
13700,진해만,14,34°59´57˝,34.9991666666667,128°29´38˝,128.493888888889,패류,2013,8,8,-,21,15.69,9.83,33.84,7.62,2.75,1.54,0.111,0.233,0.028,0.372,0.382,0.11,0.111,2.416,0.93,12.7,8.2
13702,진해만,16,34°57´01˝,34.9502777777778,128°26´44˝,128.445555555556,패류,2013,8,8,-,16,16.52,7.65,33.56,7.58,1.8,2.39,0.012,0.002,0,0.014,0.204,0.059,0.066,1.985,2.47,9.7,8.5
13703,진해만,17,34°54´52˝,34.9144444444444,128°27´24˝,128.456666666667,패류,2013,8,8,-,12,17.72,6.33,33.45,7.63,2.26,2.82,0.011,0.047,0,0.058,0.137,0.039,0.04,0.874,1.15,5.5,3.5
13707,통영,4,34°45´23˝,34.7563888888889,128°24´94˝,128.426111111111,패류,2013,8,8,-,6.5,18.56,13.05,33.49,7.99,0.88,4.55,0.196,0.004,0,0.2,0.226,0.072,0.083,1.2,4.64,0,2
13708,통영,5,34°51´76˝,34.8711111111111,128°24´80˝,128.422222222222,우렁쉥이,2013,8,8,-,8.3,18.23,12.28,33.61,7.86,1.41,3.29,0.149,0.006,0,0.155,0.18,0.06,0.066,1.864,2.71,0,3
13709,통영,6,34°51´86˝,34.8738888888889,128°23´87˝,128.4075,패류,2013,8,8,-,8.8,17.83,8.13,33.57,7.87,1.05,4.59,0.037,0.009,0.001,0.046,0.078,0.022,0.028,1.427,6.29,0,4
13713,통영외안,4,34°45´43˝,34.7619444444444,128°12´87˝,128.224166666667,어류,2013,8,8,-,9.8,17.34,8.47,33.68,7.91,2.79,3.05,0.053,0.005,0.001,0.058,0.074,0.019,0.026,0.899,3.34,0,3
13721,대정,1,33°14´46˝,33.2461111111111,126°11´43˝,126.195277777778,마을어장,2013,8,8,-,1,0,21.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13727,표선,1,33°18´03˝,33.3008333333333,126°50´06˝,126.835,마을어장,2013,8,8,-,1,0,21.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13739,마산만,4,35°07´18˝,35.1216666666667,128°36´07˝,128.601944444444,패류,2013,8,7,-,13,17.66,9.11,33.56,7.52,1.41,2.21,0.05,0.006,0,0.057,0.203,0.049,0.051,1.276,2.8,14.2,4
13740,마산만,5,35°09´01˝,35.1502777777778,128°35´40˝,128.594444444444,패류,2013,8,7,-,11,17.59,9.17,33.52,7.53,1.33,2.47,0.153,0.039,0.008,0.2,0.335,0.086,0.086,1.481,6.51,9,2
13741,마산만,6,35°11´48˝,35.1966666666667,128°35´05˝,128.584722222222,패류,2013,8,7,-,5,23.38,2.88,32.46,7.64,2.32,3.55,0.079,0.023,0.003,0.104,0.447,0.051,0.078,1.073,19.45,8.7,1.2
13877,한림,1,33°27´54˝,33.465,126°18´39˝,126.310833333333,마을어장,2013,6,13,-,1,0,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13880,조천,1,33°33´35˝,33.5597222222222,126°48´52˝,126.814444444444,마을어장,2013,6,13,-,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13899,대정,1,33°14´46˝,33.2461111111111,126°11´43˝,126.195277777778,마을어장,2013,6,12,-,1,0,17.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13905,표선,1,33°18´03˝,33.3008333333333,126°50´06˝,126.835,마을어장,2013,6,12,-,1,0,17.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13997,진해만,21,34°56´51˝,34.9475,128°29´45˝,128.495833333333,패류,2013,6,5,-,14,16.56,5.5,32.96,7.54,2.38,1.77,0.004,0.004,0,0.008,0.188,0.003,0.024,0.585,5.83,3.3,8
14013,진해만,8,35°05´20˝,35.0888888888889,128°31´38˝,128.527222222222,패류,2013,6,4,-,11,17.03,3.69,33.1,7.51,1.56,1.69,0.006,0.004,0,0.01,0.134,0.001,0.022,1.092,6.08,3.8,7
14020,진해만,15,34°59´02˝,34.9838888888889,128°27´10˝,128.452777777778,패류,2013,6,4,-,16,16.09,5.85,32.93,7.62,2.84,1.29,0.027,0.01,0,0.038,0.231,0.004,0.026,1.119,2.68,3.9,4
14022,진해만,17,34°54´52˝,34.9144444444444,128°27´24˝,128.456666666667,패류,2013,6,4,-,14,15.67,6.56,32.84,7.56,2.66,1.43,0.002,0.002,0,0.005,0.18,0.001,0.017,0.718,7.17,3.8,6
14223,한림,1,33°27´54˝,33.465,126°18´39˝,126.310833333333,마을어장,2013,4,5,-,1,0,16.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14226,조천,1,33°33´35˝,33.5597222222222,126°48´52˝,126.814444444444,마을어장,2013,4,5,-,1,0,16.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14249,대정,1,33°14´46˝,33.2461111111111,126°11´43˝,126.195277777778,마을어장,2013,4,4,-,1,0,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14255,표선,1,33°18´03˝,33.3008333333333,126°50´06˝,126.835,마을어장,2013,4,4,-,1,0,17.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14335,한림,1,33°27´54˝,33.465,126°18´39˝,126.310833333333,마을어장,2013,2,22,-,1,0,14.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
